Zipcode,Date,Avg2Bd,Avg2BdNorm,Total_Crimes,Thefts,Assaults,Homicides,Distance_from_Chicago_Loop,Commute_Time,Population,Cluster
60649,2011-12-31 00:00:00,82833.8,0.28776884820242915,0.037137248913126954,0.025962756803028335,0.04303690604755288,0.03839540697679421,45733.72810104117,40.0,46650.0,1
60649,2012-01-31 00:00:00,78690.5,0.28541499283547217,0.037097853348881035,0.02591480245384208,0.04402100906814886,0.03748267475235399,45733.72810104117,40.0,46650.0,1
60649,2012-02-29 00:00:00,68331.25,0.28037038839821593,0.03732290654025878,0.026155393002878488,0.044582939708195234,0.03962051048773862,45733.72810104117,40.0,46650.0,1
60649,2012-03-31 00:00:00,64696.4,0.27495287653198186,0.03736489739200521,0.026200491275858093,0.044609613460650406,0.039086159201896425,45733.72810104117,40.0,46650.0,1
60649,2012-04-30 00:00:00,65778.0,0.27010496064781053,0.0373340798313435,0.02612271414926144,0.044177030311762566,0.03578069745500789,45733.72810104117,40.0,46650.0,1
60649,2012-05-31 00:00:00,72608.5,0.2671520594320013,0.03737886467438197,0.02626030850346956,0.04380328892112127,0.034522368604405725,45733.72810104117,40.0,46650.0,1
60649,2012-06-30 00:00:00,78021.2,0.26701584280690216,0.037545940660971416,0.026401929514626582,0.04419580198224133,0.03372407760489709,45733.72810104117,40.0,46650.0,1
60649,2012-07-31 00:00:00,70096.25,0.2655219706105425,0.037762581382634816,0.026432800749861582,0.045204579012212504,0.03751912967735094,45733.72810104117,40.0,46650.0,1
60649,2012-08-31 00:00:00,67343.75,0.26295112771084894,0.03796561750201246,0.026443386002486653,0.0453424690797314,0.040291562659495024,45733.72810104117,40.0,46650.0,1
60649,2012-09-30 00:00:00,71970.0,0.261943073364117,0.03788876269789989,0.02633773655394521,0.045723227901382356,0.037870939842747905,45733.72810104117,40.0,46650.0,1
60649,2012-10-31 00:00:00,69207.0,0.25996657177918125,0.037713410829461516,0.026251321759281875,0.04605333184961023,0.03880027819606456,45733.72810104117,40.0,46650.0,1
60649,2012-11-30 00:00:00,68962.25,0.2578713929512599,0.03790556936457069,0.02629183961467477,0.046002438414355404,0.04042040511364606,45733.72810104117,40.0,46650.0,1
60649,2012-12-31 00:00:00,63900.8,0.2546171329448792,0.037899571000059765,0.02682831799598509,0.04576654617844228,0.039151594524258114,45733.72810104117,40.0,46650.0,1
60649,2013-01-31 00:00:00,61359.0,0.2510517151691189,0.03791412843692887,0.026922314322138544,0.04560565342672276,0.04053972284561433,45733.72810104117,40.0,46650.0,1
60649,2013-02-28 00:00:00,64305.75,0.24895945111321852,0.03795355935407209,0.02716909818419571,0.045722795013566665,0.03721860940770433,45733.72810104117,40.0,46650.0,1
60649,2013-03-31 00:00:00,63356.0,0.2460279989577324,0.038031140068546014,0.02720152720538793,0.04549312044413993,0.04698531096500697,45733.72810104117,40.0,46650.0,1
60649,2013-04-30 00:00:00,65577.5,0.2436758208107524,0.03811226733218426,0.026759226467873164,0.04517257860691302,0.04315031452780919,45733.72810104117,40.0,46650.0,1
60649,2013-05-31 00:00:00,62165.25,0.24082030479202185,0.03801733358378176,0.026667842284081006,0.04450704383720136,0.0433380841627717,45733.72810104117,40.0,46650.0,1
60649,2013-06-30 00:00:00,62373.6,0.23789800795606603,0.038165029688692266,0.026995682987476715,0.04505713362549089,0.0444851937271809,45733.72810104117,40.0,46650.0,1
60649,2013-07-31 00:00:00,58568.0,0.23396931532708531,0.03829844355697799,0.0272812959376324,0.04496488236046208,0.049770753473710155,45733.72810104117,40.0,46650.0,1
60649,2013-08-31 00:00:00,57605.4,0.22970253211697664,0.03832121031705606,0.027579389729151433,0.04467742673466684,0.05013716405260444,45733.72810104117,40.0,46650.0,1
60649,2013-09-30 00:00:00,54954.25,0.22516859535431585,0.03822655631477413,0.027630734280737108,0.044026873277135094,0.05302108671281276,45733.72810104117,40.0,46650.0,1
60649,2013-10-31 00:00:00,56134.0,0.22106374170303536,0.0383714078162319,0.027241643231882075,0.045515973895542995,0.05339933990587002,45733.72810104117,40.0,46650.0,1
60649,2013-11-30 00:00:00,64167.8,0.2195882281479462,0.03833693911920076,0.02698079268400026,0.045487658059366776,0.05393330913215602,45733.72810104117,40.0,46650.0,1
60649,2013-12-31 00:00:00,64146.0,0.21846233023087522,0.03808427921738191,0.026549746585374345,0.04546334070290732,0.05414460783430666,45733.72810104117,40.0,46650.0,1
60649,2014-01-31 00:00:00,59330.75,0.2160476310245498,0.03794313577591523,0.026695033711839542,0.04511654378789552,0.04977203243033755,45733.72810104117,40.0,46650.0,1
