in,Zipcode,date,close
1778,60628,2014-09-30 00:00:00,63568.25
1779,60628,2014-10-31 00:00:00,62236.75
1780,60628,2014-11-30 00:00:00,63208.6
1781,60628,2014-12-31 00:00:00,62911.75
1782,60629,2009-07-31 00:00:00,148567.5
1783,60629,2009-08-31 00:00:00,133286.4
1784,60629,2009-09-30 00:00:00,127264.0
1785,60629,2009-10-31 00:00:00,121708.2
1786,60629,2009-11-30 00:00:00,120821.0
1787,60629,2009-12-31 00:00:00,124153.5
1788,60629,2010-01-31 00:00:00,128151.8
1789,60629,2010-02-28 00:00:00,139874.25
1790,60629,2010-03-31 00:00:00,143654.75
1791,60629,2010-04-30 00:00:00,144085.0
1792,60629,2010-05-31 00:00:00,140193.6
1793,60629,2010-06-30 00:00:00,113919.5
1794,60629,2010-07-31 00:00:00,122662.8
1795,60629,2010-08-31 00:00:00,113769.25
1796,60629,2010-09-30 00:00:00,122820.75
1797,60629,2010-10-31 00:00:00,108487.0
1798,60629,2010-11-30 00:00:00,100053.25
1799,60629,2010-12-31 00:00:00,94430.75
1800,60629,2011-01-31 00:00:00,100817.2
1801,60629,2011-02-28 00:00:00,94863.75
1802,60629,2011-03-31 00:00:00,91262.75
1803,60629,2011-04-30 00:00:00,99327.4
1804,60629,2011-05-31 00:00:00,97447.0
1805,60629,2011-06-30 00:00:00,94621.5
1806,60629,2011-07-31 00:00:00,101198.6
1807,60629,2011-08-31 00:00:00,96351.5
1808,60629,2011-09-30 00:00:00,95931.5
1809,60629,2011-10-31 00:00:00,96592.6
1810,60629,2011-11-30 00:00:00,97258.0
1811,60629,2011-12-31 00:00:00,99817.0
1812,60629,2012-01-31 00:00:00,102141.5
1813,60629,2012-02-29 00:00:00,101296.0
1814,60629,2012-03-31 00:00:00,99062.4
1815,60629,2012-04-30 00:00:00,98119.75
1816,60629,2012-05-31 00:00:00,102300.5
1817,60629,2012-06-30 00:00:00,103641.4
1818,60629,2012-07-31 00:00:00,95644.5
1819,60629,2012-08-31 00:00:00,100127.25
1820,60629,2012-09-30 00:00:00,97776.0
1821,60629,2012-10-31 00:00:00,90273.5
1822,60629,2012-11-30 00:00:00,89548.5
1823,60629,2012-12-31 00:00:00,86642.0
1824,60629,2013-01-31 00:00:00,92803.0
1825,60629,2013-02-28 00:00:00,87654.25
1826,60629,2013-03-31 00:00:00,90090.4
1827,60629,2013-04-30 00:00:00,87699.5
1828,60629,2013-05-31 00:00:00,80834.0
1829,60629,2013-06-30 00:00:00,71483.2
1830,60629,2013-07-31 00:00:00,73741.25
1831,60629,2013-08-31 00:00:00,81168.0
1832,60629,2013-09-30 00:00:00,86245.75
1833,60629,2013-10-31 00:00:00,93167.0
1834,60629,2013-11-30 00:00:00,87284.6
1835,60629,2013-12-31 00:00:00,88832.5
1836,60629,2014-01-31 00:00:00,90502.5
1837,60629,2014-02-28 00:00:00,88185.5
1838,60629,2014-03-31 00:00:00,83991.6
1839,60629,2014-04-30 00:00:00,82173.25
1840,60629,2014-05-31 00:00:00,86932.4
1841,60629,2014-06-30 00:00:00,88084.5
1842,60629,2014-07-31 00:00:00,92774.5
1843,60629,2014-08-31 00:00:00,102089.6
1844,60629,2014-09-30 00:00:00,124039.0
1845,60629,2014-10-31 00:00:00,101781.5
1846,60629,2014-11-30 00:00:00,102366.4
1847,60629,2014-12-31 00:00:00,99719.75
1848,60630,2009-07-31 00:00:00,215296.25
1849,60630,2009-08-31 00:00:00,216237.0
1850,60630,2009-09-30 00:00:00,206045.75
1851,60630,2009-10-31 00:00:00,201083.6
1852,60630,2009-11-30 00:00:00,200033.25
1853,60630,2009-12-31 00:00:00,201479.0
1854,60630,2010-01-31 00:00:00,201557.0
1855,60630,2010-02-28 00:00:00,205170.0
1856,60630,2010-03-31 00:00:00,202844.25
1857,60630,2010-04-30 00:00:00,209847.25
1858,60630,2010-05-31 00:00:00,208300.2
1859,60630,2010-06-30 00:00:00,202645.75
1860,60630,2010-07-31 00:00:00,203027.2
1861,60630,2010-08-31 00:00:00,199662.5
1862,60630,2010-09-30 00:00:00,196207.0
1863,60630,2010-10-31 00:00:00,198981.4
1864,60630,2010-11-30 00:00:00,191930.5
1865,60630,2010-12-31 00:00:00,188270.75
1866,60630,2011-01-31 00:00:00,186666.4
1867,60630,2011-02-28 00:00:00,181716.0
1868,60630,2011-03-31 00:00:00,182617.0
1869,60630,2011-04-30 00:00:00,187715.6
1870,60630,2011-05-31 00:00:00,184477.5
1871,60630,2011-06-30 00:00:00,182446.25
1872,60630,2011-07-31 00:00:00,175967.2
1873,60630,2011-08-31 00:00:00,180447.25
1874,60630,2011-09-30 00:00:00,181490.25
1875,60630,2011-10-31 00:00:00,176614.2
1876,60630,2011-11-30 00:00:00,167893.75
1877,60630,2011-12-31 00:00:00,161780.4
1878,60630,2012-01-31 00:00:00,161482.5
1879,60630,2012-02-29 00:00:00,164430.75
1880,60630,2012-03-31 00:00:00,161180.2
1881,60630,2012-04-30 00:00:00,153913.75
1882,60630,2012-05-31 00:00:00,160341.75
1883,60630,2012-06-30 00:00:00,153742.0
1884,60630,2012-07-31 00:00:00,148413.75
1885,60630,2012-08-31 00:00:00,144936.0
1886,60630,2012-09-30 00:00:00,142519.0
1887,60630,2012-10-31 00:00:00,145735.25
1888,60630,2012-11-30 00:00:00,140440.75
1889,60630,2012-12-31 00:00:00,152530.2
1890,60630,2013-01-31 00:00:00,157044.25
1891,60630,2013-02-28 00:00:00,157393.75
1892,60630,2013-03-31 00:00:00,149586.0
1893,60630,2013-04-30 00:00:00,146583.25
1894,60630,2013-05-31 00:00:00,158339.25
1895,60630,2013-06-30 00:00:00,164686.8
1896,60630,2013-07-31 00:00:00,162741.25
1897,60630,2013-08-31 00:00:00,160484.8
1898,60630,2013-09-30 00:00:00,157546.0
1899,60630,2013-10-31 00:00:00,156809.5
1900,60630,2013-11-30 00:00:00,175347.6
1901,60630,2013-12-31 00:00:00,187816.25
1902,60630,2014-01-31 00:00:00,191617.75
1903,60630,2014-02-28 00:00:00,188447.25
1904,60630,2014-03-31 00:00:00,181038.0
1905,60630,2014-04-30 00:00:00,178819.25
1906,60630,2014-05-31 00:00:00,194930.4
1907,60630,2014-06-30 00:00:00,213778.5
1908,60630,2014-07-31 00:00:00,198045.0
1909,60630,2014-08-31 00:00:00,215965.0
1910,60630,2014-09-30 00:00:00,214228.5
1911,60630,2014-10-31 00:00:00,194232.75
1912,60630,2014-11-30 00:00:00,209413.4
1913,60630,2014-12-31 00:00:00,208586.5
1914,60631,2009-07-31 00:00:00,226099.0
1915,60631,2009-08-31 00:00:00,230469.0
1916,60631,2009-09-30 00:00:00,233571.0
1917,60631,2009-10-31 00:00:00,231930.0
1918,60631,2009-11-30 00:00:00,225171.5
1919,60631,2009-12-31 00:00:00,227202.25
1920,60631,2010-01-31 00:00:00,229121.6
1921,60631,2010-02-28 00:00:00,225193.25
1922,60631,2010-03-31 00:00:00,218169.75
1923,60631,2010-04-30 00:00:00,217361.25
1924,60631,2010-05-31 00:00:00,217413.6
1925,60631,2010-06-30 00:00:00,225239.25
1926,60631,2010-07-31 00:00:00,218396.6
1927,60631,2010-08-31 00:00:00,213751.25
1928,60631,2010-09-30 00:00:00,210512.0
1929,60631,2010-10-31 00:00:00,207944.0
1930,60631,2010-11-30 00:00:00,200882.5
1931,60631,2010-12-31 00:00:00,199150.25
1932,60631,2011-01-31 00:00:00,197677.4
1933,60631,2011-02-28 00:00:00,197898.0
1934,60631,2011-03-31 00:00:00,198607.75
1935,60631,2011-04-30 00:00:00,196093.8
1936,60631,2011-05-31 00:00:00,201861.25
1937,60631,2011-06-30 00:00:00,203322.0
1938,60631,2011-07-31 00:00:00,201190.6
1939,60631,2011-08-31 00:00:00,197652.25
1940,60631,2011-09-30 00:00:00,198334.0
1941,60631,2011-10-31 00:00:00,199353.2
1942,60631,2011-11-30 00:00:00,196666.0
1943,60631,2011-12-31 00:00:00,190828.0
1944,60631,2012-01-31 00:00:00,192054.25
1945,60631,2012-02-29 00:00:00,193589.5
1946,60631,2012-03-31 00:00:00,188020.6
1947,60631,2012-04-30 00:00:00,191575.75
1948,60631,2012-05-31 00:00:00,196173.25
1949,60631,2012-06-30 00:00:00,194370.2
1950,60631,2012-07-31 00:00:00,188115.75
1951,60631,2012-08-31 00:00:00,191470.0
1952,60631,2012-09-30 00:00:00,194003.0
1953,60631,2012-10-31 00:00:00,180750.25
1954,60631,2012-11-30 00:00:00,172449.25
1955,60631,2012-12-31 00:00:00,170826.2
1956,60631,2013-01-31 00:00:00,173836.25
1957,60631,2013-02-28 00:00:00,167208.5
1958,60631,2013-03-31 00:00:00,158784.0
1959,60631,2013-04-30 00:00:00,153920.25
1960,60631,2013-05-31 00:00:00,157259.75
1961,60631,2013-06-30 00:00:00,160615.6
1962,60631,2013-07-31 00:00:00,178133.5
1963,60631,2013-08-31 00:00:00,187478.4
1964,60631,2013-09-30 00:00:00,200482.25
1965,60631,2013-10-31 00:00:00,183151.25
1966,60631,2013-11-30 00:00:00,196340.2
1967,60631,2013-12-31 00:00:00,195657.25
1968,60631,2014-01-31 00:00:00,200134.5
1969,60631,2014-02-28 00:00:00,189061.25
1970,60631,2014-03-31 00:00:00,183886.6
1971,60631,2014-04-30 00:00:00,195817.25
1972,60631,2014-05-31 00:00:00,193635.6
1973,60631,2014-06-30 00:00:00,220135.5
1974,60631,2014-07-31 00:00:00,214118.75
1975,60631,2014-08-31 00:00:00,215168.0
1976,60631,2014-09-30 00:00:00,205282.75
1977,60631,2014-10-31 00:00:00,205541.25
1978,60631,2014-11-30 00:00:00,210937.0
1979,60631,2014-12-31 00:00:00,213951.75
1980,60632,2009-07-31 00:00:00,175394.25
1981,60632,2009-08-31 00:00:00,159387.2
1982,60632,2009-09-30 00:00:00,144716.0
1983,60632,2009-10-31 00:00:00,131146.0
1984,60632,2009-11-30 00:00:00,126880.0
1985,60632,2009-12-31 00:00:00,120960.75
1986,60632,2010-01-31 00:00:00,127041.2
1987,60632,2010-02-28 00:00:00,141665.75
1988,60632,2010-03-31 00:00:00,145960.5
1989,60632,2010-04-30 00:00:00,145692.25
1990,60632,2010-05-31 00:00:00,137995.6
1991,60632,2010-06-30 00:00:00,132649.0
1992,60632,2010-07-31 00:00:00,159139.8
1993,60632,2010-08-31 00:00:00,164073.0
1994,60632,2010-09-30 00:00:00,168394.0
1995,60632,2010-10-31 00:00:00,130388.4
1996,60632,2010-11-30 00:00:00,129453.75
1997,60632,2010-12-31 00:00:00,123844.5
1998,60632,2011-01-31 00:00:00,125369.0
1999,60632,2011-02-28 00:00:00,134004.75
2000,60632,2011-03-31 00:00:00,135737.75
2001,60632,2011-04-30 00:00:00,129935.2
2002,60632,2011-05-31 00:00:00,141201.75
2003,60632,2011-06-30 00:00:00,128211.0
2004,60632,2011-07-31 00:00:00,140652.8
2005,60632,2011-08-31 00:00:00,149227.5
2006,60632,2011-09-30 00:00:00,129745.75
2007,60632,2011-10-31 00:00:00,120619.8
2008,60632,2011-11-30 00:00:00,115422.5
2009,60632,2011-12-31 00:00:00,107255.6
2010,60632,2012-01-31 00:00:00,95339.5
2011,60632,2012-02-29 00:00:00,89068.0
2012,60632,2012-03-31 00:00:00,103267.0
2013,60632,2012-04-30 00:00:00,107470.0
2014,60632,2012-05-31 00:00:00,97113.0
2015,60632,2012-06-30 00:00:00,102392.2
2016,60632,2012-07-31 00:00:00,92281.0
2017,60632,2012-08-31 00:00:00,90727.75
2018,60632,2012-09-30 00:00:00,89923.8
2019,60632,2012-10-31 00:00:00,95215.25
2020,60632,2012-11-30 00:00:00,93227.5
2021,60632,2012-12-31 00:00:00,91956.2
2022,60632,2013-01-31 00:00:00,89838.25
2023,60632,2013-02-28 00:00:00,86957.25
2024,60632,2013-03-31 00:00:00,93608.4
2025,60632,2013-04-30 00:00:00,87846.5
2026,60632,2013-05-31 00:00:00,95640.25
2027,60632,2013-06-30 00:00:00,81903.0
2028,60632,2013-07-31 00:00:00,88679.75
2029,60632,2013-08-31 00:00:00,91962.0
2030,60632,2013-09-30 00:00:00,89926.75
2031,60632,2013-10-31 00:00:00,77619.5
2032,60632,2013-11-30 00:00:00,100331.2
2033,60632,2013-12-31 00:00:00,100553.5
2034,60632,2014-01-31 00:00:00,83821.25
2035,60632,2014-02-28 00:00:00,86441.75
2036,60632,2014-03-31 00:00:00,102610.4
2037,60632,2014-04-30 00:00:00,87873.0
2038,60632,2014-05-31 00:00:00,91745.8
2039,60632,2014-06-30 00:00:00,114436.5
2040,60632,2014-07-31 00:00:00,108279.5
2041,60632,2014-08-31 00:00:00,119771.6
2042,60632,2014-09-30 00:00:00,127975.25
2043,60632,2014-10-31 00:00:00,118013.0
2044,60632,2014-11-30 00:00:00,118402.2
2045,60632,2014-12-31 00:00:00,125734.25
2046,60633,2009-07-31 00:00:00,82423.0
2047,60633,2009-08-31 00:00:00,95678.8
2048,60633,2009-09-30 00:00:00,97542.0
2049,60633,2009-10-31 00:00:00,100881.8
2050,60633,2009-11-30 00:00:00,102730.5
2051,60633,2009-12-31 00:00:00,103990.5
2052,60633,2010-01-31 00:00:00,110645.8
2053,60633,2010-02-28 00:00:00,111043.5
2054,60633,2010-03-31 00:00:00,111827.75
2055,60633,2010-04-30 00:00:00,107125.75
2056,60633,2010-05-31 00:00:00,106439.8
2057,60633,2010-06-30 00:00:00,88289.5
2058,60633,2010-07-31 00:00:00,88326.0
2059,60633,2010-08-31 00:00:00,88986.0
2060,60633,2010-09-30 00:00:00,85675.5
2061,60633,2010-10-31 00:00:00,91564.6
2062,60633,2010-11-30 00:00:00,101685.25
2063,60633,2010-12-31 00:00:00,216402.5
2064,60633,2011-01-31 00:00:00,230034.2
2065,60633,2011-02-28 00:00:00,198443.75
2066,60633,2011-03-31 00:00:00,90139.5
2067,60633,2011-04-30 00:00:00,77192.8
2068,60633,2011-05-31 00:00:00,73350.25
2069,60633,2011-06-30 00:00:00,76483.75
2070,60633,2011-07-31 00:00:00,72941.6
2071,60633,2011-08-31 00:00:00,79768.75
2072,60633,2011-09-30 00:00:00,64318.5
2073,60633,2011-10-31 00:00:00,57309.6
2074,60633,2011-11-30 00:00:00,93799.5
2075,60633,2011-12-31 00:00:00,108547.6
2076,60633,2012-01-31 00:00:00,115138.25
2077,60633,2012-02-29 00:00:00,72630.25
2078,60633,2012-03-31 00:00:00,74488.8
2079,60633,2012-04-30 00:00:00,65819.25
2080,60633,2012-05-31 00:00:00,69061.5
2081,60633,2012-06-30 00:00:00,67142.8
2082,60633,2012-07-31 00:00:00,73334.25
2083,60633,2012-08-31 00:00:00,74800.25
2084,60633,2012-09-30 00:00:00,69316.4
2085,60633,2012-10-31 00:00:00,68984.75
2086,60633,2012-11-30 00:00:00,63215.75
2087,60633,2012-12-31 00:00:00,47875.8
2088,60633,2013-01-31 00:00:00,45252.75
2089,60633,2013-02-28 00:00:00,53863.25
2090,60633,2013-03-31 00:00:00,52410.4
2091,60633,2013-04-30 00:00:00,51390.75
2092,60633,2013-05-31 00:00:00,55914.5
2093,60633,2013-06-30 00:00:00,48363.2
2094,60633,2013-07-31 00:00:00,38323.5
2095,60633,2013-08-31 00:00:00,40666.8
2096,60633,2013-09-30 00:00:00,45054.0
2097,60633,2013-10-31 00:00:00,45075.0
2098,60633,2013-11-30 00:00:00,44891.8
2099,60633,2013-12-31 00:00:00,43114.5
2100,60633,2014-01-31 00:00:00,40876.75
2101,60633,2014-02-28 00:00:00,47795.0
2102,60633,2014-03-31 00:00:00,58054.6
2103,60633,2014-04-30 00:00:00,60365.25
2104,60633,2014-05-31 00:00:00,58120.4
2105,60633,2014-06-30 00:00:00,44335.75
2106,60633,2014-07-31 00:00:00,44107.25
2107,60633,2014-08-31 00:00:00,51247.6
2108,60633,2014-09-30 00:00:00,59830.5
2109,60633,2014-10-31 00:00:00,71093.5
2110,60633,2014-11-30 00:00:00,69644.8
2111,60633,2014-12-31 00:00:00,77620.5
2112,60634,2009-07-31 00:00:00,215639.5
2113,60634,2009-08-31 00:00:00,210769.4
2114,60634,2009-09-30 00:00:00,208183.5
2115,60634,2009-10-31 00:00:00,208432.4
2116,60634,2009-11-30 00:00:00,203348.5
2117,60634,2009-12-31 00:00:00,201128.0
2118,60634,2010-01-31 00:00:00,196357.6
2119,60634,2010-02-28 00:00:00,196010.75
2120,60634,2010-03-31 00:00:00,202578.0
2121,60634,2010-04-30 00:00:00,196602.5
2122,60634,2010-05-31 00:00:00,192043.2
2123,60634,2010-06-30 00:00:00,191427.75
2124,60634,2010-07-31 00:00:00,189979.0
2125,60634,2010-08-31 00:00:00,186101.0
2126,60634,2010-09-30 00:00:00,182575.0
2127,60634,2010-10-31 00:00:00,175815.6
2128,60634,2010-11-30 00:00:00,173998.0
2129,60634,2010-12-31 00:00:00,168022.25
2130,60634,2011-01-31 00:00:00,163552.2
2131,60634,2011-02-28 00:00:00,166201.0
2132,60634,2011-03-31 00:00:00,161354.0
2133,60634,2011-04-30 00:00:00,158141.6
2134,60634,2011-05-31 00:00:00,159545.25
2135,60634,2011-06-30 00:00:00,159136.75
2136,60634,2011-07-31 00:00:00,155744.0
2137,60634,2011-08-31 00:00:00,152643.5
2138,60634,2011-09-30 00:00:00,150235.5
2139,60634,2011-10-31 00:00:00,146141.6
2140,60634,2011-11-30 00:00:00,150983.5
2141,60634,2011-12-31 00:00:00,153286.6
2142,60634,2012-01-31 00:00:00,152017.5
2143,60634,2012-02-29 00:00:00,151213.5
2144,60634,2012-03-31 00:00:00,148255.0
2145,60634,2012-04-30 00:00:00,145381.25
2146,60634,2012-05-31 00:00:00,145755.25
2147,60634,2012-06-30 00:00:00,145552.4
2148,60634,2012-07-31 00:00:00,145955.0
2149,60634,2012-08-31 00:00:00,141426.0
2150,60634,2012-09-30 00:00:00,137196.2
2151,60634,2012-10-31 00:00:00,139156.0
2152,60634,2012-11-30 00:00:00,140277.25
2153,60634,2012-12-31 00:00:00,144222.6
2154,60634,2013-01-31 00:00:00,142317.5
2155,60634,2013-02-28 00:00:00,138145.75
2156,60634,2013-03-31 00:00:00,144203.8
2157,60634,2013-04-30 00:00:00,147232.5
2158,60634,2013-05-31 00:00:00,147088.75
2159,60634,2013-06-30 00:00:00,153127.8
2160,60634,2013-07-31 00:00:00,155499.75
2161,60634,2013-08-31 00:00:00,165989.4
2162,60634,2013-09-30 00:00:00,176913.0
2163,60634,2013-10-31 00:00:00,181597.75
2164,60634,2013-11-30 00:00:00,179154.0
2165,60634,2013-12-31 00:00:00,181211.0
2166,60634,2014-01-31 00:00:00,177871.0
2167,60634,2014-02-28 00:00:00,167008.5
2168,60634,2014-03-31 00:00:00,168352.4
2169,60634,2014-04-30 00:00:00,176634.75
2170,60634,2014-05-31 00:00:00,191950.6
2171,60634,2014-06-30 00:00:00,198672.25
2172,60634,2014-07-31 00:00:00,197680.25
2173,60634,2014-08-31 00:00:00,198720.8
2174,60634,2014-09-30 00:00:00,165386.5
2175,60634,2014-10-31 00:00:00,203026.0
2176,60634,2014-11-30 00:00:00,194865.2
2177,60634,2014-12-31 00:00:00,194301.0
2178,60636,2009-07-31 00:00:00,75701.0
2179,60636,2009-08-31 00:00:00,46020.0
2180,60636,2009-09-30 00:00:00,46675.5
2181,60636,2009-10-31 00:00:00,41146.6
2182,60636,2009-11-30 00:00:00,49003.0
2183,60636,2009-12-31 00:00:00,48687.75
2184,60636,2010-01-31 00:00:00,50819.4
2185,60636,2010-02-28 00:00:00,56993.25
2186,60636,2010-03-31 00:00:00,58042.5
2187,60636,2010-04-30 00:00:00,61190.0
2188,60636,2010-05-31 00:00:00,51479.2
2189,60636,2010-06-30 00:00:00,51783.75
2190,60636,2010-07-31 00:00:00,49228.4
2191,60636,2010-08-31 00:00:00,43207.5
2192,60636,2010-09-30 00:00:00,46222.0
2193,60636,2010-10-31 00:00:00,49506.2
2194,60636,2010-11-30 00:00:00,49121.5
2195,60636,2010-12-31 00:00:00,47040.75
2196,60636,2011-01-31 00:00:00,44554.0
2197,60636,2011-02-28 00:00:00,46400.75
2198,60636,2011-03-31 00:00:00,45238.0
2199,60636,2011-04-30 00:00:00,60550.4
2200,60636,2011-05-31 00:00:00,46154.25
2201,60636,2011-06-30 00:00:00,42190.75
2202,60636,2011-07-31 00:00:00,32386.6
2203,60636,2011-08-31 00:00:00,30244.0
2204,60636,2011-09-30 00:00:00,36267.75
2205,60636,2011-10-31 00:00:00,42474.0
2206,60636,2011-11-30 00:00:00,44133.25
2207,60636,2011-12-31 00:00:00,39963.0
2208,60636,2012-01-31 00:00:00,41932.5
2209,60636,2012-02-29 00:00:00,49643.25
2210,60636,2012-03-31 00:00:00,40216.0
2211,60636,2012-04-30 00:00:00,33157.0
2212,60636,2012-05-31 00:00:00,43905.5
2213,60636,2012-06-30 00:00:00,38308.4
2214,60636,2012-07-31 00:00:00,35542.0
2215,60636,2012-08-31 00:00:00,35571.0
2216,60636,2012-09-30 00:00:00,40351.6
2217,60636,2012-10-31 00:00:00,36979.25
2218,60636,2012-11-30 00:00:00,37441.75
2219,60636,2012-12-31 00:00:00,36402.6
2220,60636,2013-01-31 00:00:00,34933.25
2221,60636,2013-02-28 00:00:00,35647.0
2222,60636,2013-03-31 00:00:00,35859.4
2223,60636,2013-04-30 00:00:00,36325.0
2224,60636,2013-05-31 00:00:00,35511.5
2225,60636,2013-06-30 00:00:00,34857.8
2226,60636,2013-07-31 00:00:00,32473.25
2227,60636,2013-08-31 00:00:00,35181.8
2228,60636,2013-09-30 00:00:00,37299.5
2229,60636,2013-10-31 00:00:00,31381.75
2230,60636,2013-11-30 00:00:00,28907.2
2231,60636,2013-12-31 00:00:00,32383.25
2232,60636,2014-01-31 00:00:00,32605.25
2233,60636,2014-02-28 00:00:00,34624.5
2234,60636,2014-03-31 00:00:00,37296.0
2235,60636,2014-04-30 00:00:00,40933.5
2236,60636,2014-05-31 00:00:00,41216.0
2237,60636,2014-06-30 00:00:00,51923.5
2238,60636,2014-07-31 00:00:00,55280.5
2239,60636,2014-08-31 00:00:00,63292.8
2240,60636,2014-09-30 00:00:00,63415.0
2241,60636,2014-10-31 00:00:00,67734.5
2242,60636,2014-11-30 00:00:00,55867.4
2243,60636,2014-12-31 00:00:00,47411.5
2244,60637,2009-07-31 00:00:00,187369.75
2245,60637,2009-08-31 00:00:00,180364.4
2246,60637,2009-09-30 00:00:00,176195.0
2247,60637,2009-10-31 00:00:00,181910.2
2248,60637,2009-11-30 00:00:00,184557.25
2249,60637,2009-12-31 00:00:00,185273.25
2250,60637,2010-01-31 00:00:00,188536.8
2251,60637,2010-02-28 00:00:00,189485.0
2252,60637,2010-03-31 00:00:00,180981.0
2253,60637,2010-04-30 00:00:00,179722.25
2254,60637,2010-05-31 00:00:00,182031.0
2255,60637,2010-06-30 00:00:00,165252.5
2256,60637,2010-07-31 00:00:00,153240.6
2257,60637,2010-08-31 00:00:00,169507.75
2258,60637,2010-09-30 00:00:00,168152.5
2259,60637,2010-10-31 00:00:00,157831.8
2260,60637,2010-11-30 00:00:00,158720.0
2261,60637,2010-12-31 00:00:00,154821.75
2262,60637,2011-01-31 00:00:00,146535.4
2263,60637,2011-02-28 00:00:00,149462.5
2264,60637,2011-03-31 00:00:00,152880.25
2265,60637,2011-04-30 00:00:00,154030.6
2266,60637,2011-05-31 00:00:00,180998.0
2267,60637,2011-06-30 00:00:00,169743.25
2268,60637,2011-07-31 00:00:00,163202.4
2269,60637,2011-08-31 00:00:00,164581.75
2270,60637,2011-09-30 00:00:00,142831.5
2271,60637,2011-10-31 00:00:00,123463.0
2272,60637,2011-11-30 00:00:00,116529.25
2273,60637,2011-12-31 00:00:00,116835.0
2274,60637,2012-01-31 00:00:00,107562.25
2275,60637,2012-02-29 00:00:00,100719.25
2276,60637,2012-03-31 00:00:00,98200.8
2277,60637,2012-04-30 00:00:00,94727.0
2278,60637,2012-05-31 00:00:00,85904.0
2279,60637,2012-06-30 00:00:00,86488.4
2280,60637,2012-07-31 00:00:00,100353.0
2281,60637,2012-08-31 00:00:00,107054.5
2282,60637,2012-09-30 00:00:00,104082.2
2283,60637,2012-10-31 00:00:00,104698.5
2284,60637,2012-11-30 00:00:00,103145.0
2285,60637,2012-12-31 00:00:00,99632.8
2286,60637,2013-01-31 00:00:00,103031.75
2287,60637,2013-02-28 00:00:00,105961.5
2288,60637,2013-03-31 00:00:00,100189.0
2289,60637,2013-04-30 00:00:00,100039.25
2290,60637,2013-05-31 00:00:00,102251.5
2291,60637,2013-06-30 00:00:00,112111.4
2292,60637,2013-07-31 00:00:00,109825.25
2293,60637,2013-08-31 00:00:00,121210.6
2294,60637,2013-09-30 00:00:00,111201.0
2295,60637,2013-10-31 00:00:00,110981.5
2296,60637,2013-11-30 00:00:00,120572.0
2297,60637,2013-12-31 00:00:00,109134.5
2298,60637,2014-01-31 00:00:00,111855.0
2299,60637,2014-02-28 00:00:00,112363.25
2300,60637,2014-03-31 00:00:00,121936.4
2301,60637,2014-04-30 00:00:00,117767.0
2302,60637,2014-05-31 00:00:00,118882.4
2303,60637,2014-06-30 00:00:00,126137.75
2304,60637,2014-07-31 00:00:00,126953.25
2305,60637,2014-08-31 00:00:00,116688.4
2306,60637,2014-09-30 00:00:00,95579.5
2307,60637,2014-10-31 00:00:00,123824.5
2308,60637,2014-11-30 00:00:00,121866.2
2309,60637,2014-12-31 00:00:00,118505.75
2310,60638,2009-07-31 00:00:00,178434.75
2311,60638,2009-08-31 00:00:00,179138.4
2312,60638,2009-09-30 00:00:00,171110.5
2313,60638,2009-10-31 00:00:00,168872.0
2314,60638,2009-11-30 00:00:00,173341.0
2315,60638,2009-12-31 00:00:00,183187.5
2316,60638,2010-01-31 00:00:00,170062.0
2317,60638,2010-02-28 00:00:00,164944.25
2318,60638,2010-03-31 00:00:00,170617.25
2319,60638,2010-04-30 00:00:00,164201.25
2320,60638,2010-05-31 00:00:00,163895.6
2321,60638,2010-06-30 00:00:00,163207.0
2322,60638,2010-07-31 00:00:00,168001.6
2323,60638,2010-08-31 00:00:00,161401.75
2324,60638,2010-09-30 00:00:00,160150.25
2325,60638,2010-10-31 00:00:00,152120.8
2326,60638,2010-11-30 00:00:00,145683.5
2327,60638,2010-12-31 00:00:00,146517.0
2328,60638,2011-01-31 00:00:00,147272.4
2329,60638,2011-02-28 00:00:00,148984.75
2330,60638,2011-03-31 00:00:00,144900.5
2331,60638,2011-04-30 00:00:00,142590.6
2332,60638,2011-05-31 00:00:00,146623.0
2333,60638,2011-06-30 00:00:00,149969.75
2334,60638,2011-07-31 00:00:00,132748.2
2335,60638,2011-08-31 00:00:00,124250.25
2336,60638,2011-09-30 00:00:00,123962.0
2337,60638,2011-10-31 00:00:00,129067.0
2338,60638,2011-11-30 00:00:00,131125.0
2339,60638,2011-12-31 00:00:00,133687.6
2340,60638,2012-01-31 00:00:00,125213.75
2341,60638,2012-02-29 00:00:00,125660.0
2342,60638,2012-03-31 00:00:00,129668.4
2343,60638,2012-04-30 00:00:00,130409.0
2344,60638,2012-05-31 00:00:00,126197.25
2345,60638,2012-06-30 00:00:00,119856.6
2346,60638,2012-07-31 00:00:00,120354.0
2347,60638,2012-08-31 00:00:00,113059.5
2348,60638,2012-09-30 00:00:00,114498.8
2349,60638,2012-10-31 00:00:00,107831.5
2350,60638,2012-11-30 00:00:00,105695.75
2351,60638,2012-12-31 00:00:00,112954.6
2352,60638,2013-01-31 00:00:00,109646.5
2353,60638,2013-02-28 00:00:00,108241.0
2354,60638,2013-03-31 00:00:00,104539.4
2355,60638,2013-04-30 00:00:00,103325.75
2356,60638,2013-05-31 00:00:00,105581.5
2357,60638,2013-06-30 00:00:00,110392.4
2358,60638,2013-07-31 00:00:00,119315.5
2359,60638,2013-08-31 00:00:00,109643.4
